Situação,Cod. Registro,Instituto,Cargo,Abrangência,Turno,Cenário,Candidato,Partido,Pontuação (%),Margem de Erro,Divulgação,Fonte de Coleta
F,RJ-04997/2026,Paraná Pesquisas,Senador,Rio de Janeiro,1,Cenário 1,Helio Secco,Missão,"2,50%","2,4 p,p,",24/04/2026,
F,PE-08904/2026,Quaest,Governador,Pernambuco,1,Cenário 1,João Campos,PSB,42%,"3,0 p,p,",26/04/2026,
F,PE-08904/2026,Quaest,Governador,Pernambuco,1,Cenário 1,Raquel Lyra,PSD,34%,"3,0 p,p,",26/04/2026,
F,PE-08904/2026,Quaest,Governador,Pernambuco,1,Cenário 1,Ivan Moraes,PSOL,1%,"3,0 p,p,",26/04/2026,
F,BA-07637/2026,Veritá,Governador,Bahia,1,Cenário 1,ACM Neto,União,"55,90%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Governador,Bahia,1,Cenário 1,Jerônimo Rodrigues,PT,"42,30%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Governador,Bahia,1,Cenário 1,Ronaldo Mansur,PSOL,"1,10%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Governador,Bahia,1,Cenário 1,José Carlos Aleluia,Novo,"0,70%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Senador,Bahia,1,Cenário 1,Jacques Wagner,PT,"37,40%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Senador,Bahia,1,Cenário 1,João Roma,PL,"33,10%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Senador,Bahia,1,Cenário 1,Rui Costa,PT,"20,30%","2,5",27/04/2026,
F,BA-07637/2026,Veritá,Senador,Bahia,1,Cenário 1,Angelo Coronel,Sem Partido,"9,20%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Governador,Ceará,1,Cenário 1,Ciro Gomes,PSDB,"54,20%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Governador,Ceará,1,Cenário 1,Elmano de Freitas,PT,"35,20%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Governador,Ceará,1,Cenário 1,Eduardo Girão,Novo,"9,50%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Governador,Ceará,1,Cenário 1,Professor Jarir Pereira,PSOL,"0,70%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Governador,Ceará,1,Cenário 1,Zé Batista,PSTU,"0,30%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Cid Gomes,PSB,"33,20%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Capitão Wagner,União,"27,40%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Alcides Fernandes,PL,"20,70%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Luizianne Lins,PT,"11,30%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Eunício Oliveira,MDB,"3,50%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,General Theophilo,Novo,"1,90%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Júnior Mano,PSB,"1,40%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Professora Anna Karina,PSOL,"0,60%","2,5",27/04/2026,
F,CE-04007/2026,Veritá,Senador,Ceará,1,Cenário 1,Professor Germano Lima,PSOL,"0,10%","2,5",27/04/2026,
F,AC-07234/2026,Veritá,Governador,Acre,1,Cenário 1,Alan Rick,Republicanos,"38,10%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Governador,Acre,1,Cenário 1,Mailza Assis,PP,"32,90%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Governador,Acre,1,Cenário 1,Tiao Bocalom,PL,"22,10%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Governador,Acre,1,Cenário 1,Thor Dantas,PCdoB,"6,90%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Gladson Cameli,PP,"38,20%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Jorge Viana,PT,"19,80%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Márcio Bittar,PL,"15,90%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Eduardo Velloso,União,"7,70%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Jéssica Sales,MDB,"7,00%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Mara Rocha,MDB,"5,90%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Sérgio Petecão,PSD,"4,30%","3,5",27/04/2026,
F,AC-07234/2026,Veritá,Senador,Acre,1,Cenário 1,Inácio Moreira,Rede,"1,00%","3,5",27/04/2026,
F,AP-03170/2026,Veritá,Governador,Amapá,1,Cenário 1,Dr. Furlan,PSD,"70,40%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Governador,Amapá,1,Cenário 1,Clécio Luís,União,"29,60%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Senador,Amapá,1,Cenário 1,Rayssa Furlan,Pode,"48,80%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Senador,Amapá,1,Cenário 1,Randolfe Rodrigues,PT,"29,50%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Senador,Amapá,1,Cenário 1,Lucas Barreto,PSD,"13,20%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Senador,Amapá,1,Cenário 1,Teles Junior,PDT,"4,70%","3,5",28/04/2026,
F,AP-03170/2026,Veritá,Senador,Amapá,1,Cenário 1,Acácio Favacho,MDB,"3,70%","3,5",28/04/2026,
F,PE-08904/2026,Quaest,Governador,Pernambuco,2,Cenário 1,João Campos,PSB,"46,00",3,28/04/2026,Quaest: pesquisa para governador de Pernambuco
F,PE-08904/2026,Quaest,Governador,Pernambuco,2,Cenário 1,Raquel Lyra,PSD,"38,00",3,28/04/2026,Quaest: pesquisa para governador de Pernambuco
F,PE-08904/2026,Quaest,Governador,Pernambuco,2,Cenário 1,Indeciso/Não sabe,,"8,00",3,28/04/2026,Quaest: pesquisa para governador de Pernambuco
F,PE-08904/2026,Quaest,Governador,Pernambuco,2,Cenário 1,Branco/Nulo/Nenhum,,"8,00",3,28/04/2026,Quaest: pesquisa para governador de Pernambuco
F,Não inf.,Quaest,Governador,Espírito Santo,1,Cenário 1,Paulo Hartung,PSD,"19,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,1,Cenário 1,Lorenzo Pazolini,Republicanos,"18,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,1,Cenário 1,Ricardo Ferraço,MDB,"15,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,1,Cenário 1,Magno Malta,PL,"15,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,1,Cenário 2,Ricardo Ferraço,MDB,"24,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,2,Cenário 1,Ricardo Ferraço,MDB,"32,00%","3,00%",30/04/2026,
F,Não inf.,Quaest,Governador,Espírito Santo,2,Cenário 1,Lorenzo Pazolini,Republicanos,"31,00%","3,00%",30/04/2026,
F,GO-00211/2026,Quaest,Governador,Goiás,1,Cenário 1,Daniel Vilela,MDB,33%,"3,0 p,p,",30/04/2026,
F,GO-00211/2026,Quaest,Governador,Goiás,1,Cenário 1,Marconi Perillo,PSDB,21%,"3,0 p,p,",30/04/2026,
F,GO-00211/2026,Quaest,Governador,Goiás,2,Cenário 1,Daniel Vilela,MDB,46%,"3,0 p,p,",30/04/2026,
F,GO-00211/2026,Quaest,Senador,Goiás,1,Cenário 1,Gracinha Caiado,União Brasil,22%,"3,0 p,p,",30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Wellington Fagundes,PL,"45,40%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Otaviano Pivetta,Republicanos,"29,10%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Natasha Slhessarenko,PSD,"8,30%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Jayme Campos,União,"7,40%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Marcelo Maluf,Novo,"3,00%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Alex Pucinelli,Democrata,"2,20%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Maurício Tonhá,DC,"1,80%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Rafaell Milas,Missão,"1,60%",3,30/04/2026,
F,MT-01285/2026,Veritá,Governador,Mato Grosso,1,Cenário 1,Sargento Laudicério,Sem partido,"1,20%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Mauro Mendes,União,"30,70%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,José Medeiros,PL,"29,50%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Janaina Riva,MDB,"13,20%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Carlos Fávaro,PSD,"8,00%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Antonio Galvan,DC,"6,90%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Jayme Campos,União,"4,90%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Margareth Buzetti,PP,"2,50%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Rosa Neide,PT,"2,20%",3,30/04/2026,
F,MT-01285/2026,Veritá,Senador,Mato Grosso,1,Cenário 1,Pedro Taques,PSB,"2,10%",3,30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Dr. Daniel Santos,PSB,"35,10%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Hana Ghassan,MDB,"32,10%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Eder Mauro,PL,"26,00%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Araceli Lemos,PSOL,"4,80%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Mário Couto,Sem partido,"1,30%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Governador,Pará,1,Cenário 1,Cleber Rabelo,PSTU,"0,80%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Helder Barbalho,MDB,"38,10%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Joaquim Passarinho,PL,"18,90%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Zequinha Marinho,Pode,"12,20%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Beto Faro,PT,"8,40%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Rogério Barro,PL,"5,90%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Celso Sabino,Sem partido,"5,30%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Jader Barbalho,MDB,"5,00%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Paulo Rocha,PT,"3,50%","2,5",30/04/2026,
F,PA-02549/2026,Veritá,Senador,Pará,1,Cenário 1,Chicão,MDB,"2,80%","2,5",30/04/2026,
F,PR-06944/2026,Veritá,Governador,Paraná,1,Cenário 1,Sergio Moro,PL,"58,60%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Governador,Paraná,1,Cenário 1,Requião Filho,PDT,"20,00%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Governador,Paraná,1,Cenário 1,Rafael Greca,MDB,"9,80%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Governador,Paraná,1,Cenário 1,Sandro Alex,PSD,"9,60%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Governador,Paraná,1,Cenário 1,Luiz França,Missão,"2,20%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Deltan Dallagnol,Novo,"31,20%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Gleisi Hoffmann,PT,"21,50%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Alvaro Dias,MDB,"14,70%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Filipe Barros,PL,"11,70%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Alexandre Curi,Republicanos,"10,40%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Cristina Graeml,PSD,"7,20%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Jeffrey Chiquini,Novo,"2,00%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Thiago Bagatin,PSOL,"0,80%","2,5",03/05/2026,
F,PR-06944/2026,Veritá,Senador,Paraná,1,Cenário 1,Rosane Ferreira,PV,"0,40%","2,5",03/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Eduardo Riedel,PP,43%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Fábio Trad,PT,21%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,João Henrique Catan,Novo,11%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Delcídio do Amaral,PRD,7%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Renato Gomes,DC,2%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Lucien Rezende,PSOL,2%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,1,Cenário 1,Jefferson Bezerra,Agir,1%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,2,Cenário 1,Eduardo Riedel,PP,56%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,2,Cenário 1,Delcídio do Amaral,PRD,25%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,2,Cenário 2,Eduardo Riedel,PP,54%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Governador,Mato Grosso do Sul,2,Cenário 2,Fábio Trad,PT,31%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Senador,Mato Grosso do Sul,1,Cenário 1,Reinaldo Azambuja,PL,29%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Senador,Mato Grosso do Sul,1,Cenário 1,Capitão Contar,PL,18%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Senador,Mato Grosso do Sul,1,Cenário 1,Nelsinho Trad,PSD,17%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Senador,Mato Grosso do Sul,1,Cenário 2,Reinaldo Azambuja,PL,28%,#ERROR!,12/05/2026,
F,MS-06412/2026,RealTime BigData,Senador,Mato Grosso do Sul,1,Cenário 2,Marcos Pollon,PL,21%,#ERROR!,12/05/2026,
F,BR-04762/2026,RealTime BigData,Presidente,Mato Grosso do Sul,1,Cenário 1,Flávio Bolsonaro,PL,43%,#ERROR!,12/05/2026,
F,BR-04762/2026,RealTime BigData,Presidente,Mato Grosso do Sul,1,Cenário 1,Lula,PT,30%,#ERROR!,12/05/2026,
F,BR-04762/2026,RealTime BigData,Presidente,Mato Grosso do Sul,1,Cenário 1,Ronaldo Caiado,PSD,5%,#ERROR!,12/05/2026,
F,BR-04762/2026,RealTime BigData,Presidente,Mato Grosso do Sul,2,Cenário 1,Flávio Bolsonaro,PL,51%,#ERROR!,12/05/2026,
F,BR-04762/2026,RealTime BigData,Presidente,Mato Grosso do Sul,2,Cenário 1,Lula,PT,34%,#ERROR!,12/05/2026,
F,BA-03619/2026,Paraná Pesquisas,Governador,Bahia,1,Cenário 1,ACM Neto,União Brasil,"47,80%","2,6 p,p,",13/05/2026,
F,BA-03619/2026,Paraná Pesquisas,Governador,Bahia,1,Cenário 1,Jerônimo Rodrigues,PT,"38,70%","2,6 p,p,",13/05/2026,
F,BA-03619/2026,Paraná Pesquisas,Senador,Bahia,1,Cenário 1,Rui Costa,PT,"48,80%","2,6 p,p,",13/05/2026,
F,BA-03619/2026,Paraná Pesquisas,Senador,Bahia,1,Cenário 1,Jaques Wagner,PT,"40,60%","2,6 p,p,",13/05/2026,
F,GO-01063/2026,RealTime BigData,Governador,Goiás,1,Cenário 1,Daniel Vilela,MDB,38%,2,13/05/2026,
F,GO-01063/2026,RealTime BigData,Governador,Goiás,2,Cenário 1,Daniel Vilela,MDB,52%,2,13/05/2026,
F,GO-01063/2026,RealTime BigData,Senador,Goiás,1,Cenário 1,Gracinha Caiado,União Brasil,29%,2,13/05/2026,
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 1,Maria do Carmo Seffair,PL,"41,10","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 1,Omar Aziz,PSD,"29,50","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 1,Roberto Cidade,União Brasil,"14,60","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 1,David Almeida,Avante,"12,50","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 1,Isael Munduruku,Rede,"2,30","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 2,Maria do Carmo Seffair,PL,"47,40","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 2,Omar Aziz (apoiado por Lula),PSD,"31,90","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 2,David Almeida,Avante,"11,80","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 2,Roberto Cidade (apoiado por Wilson Lima),União Brasil,"6,80","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Governador,Amazonas,1,Cenário 2,Isael Munduruku,Rede,"2,10","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Senador,Amazonas,1,Cenário 1,Capitão Alberto Neto,PL,"23,10","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Senador,Amazonas,1,Cenário 1,Eduardo Braga,MDB,"20,80","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Senador,Amazonas,1,Cenário 1,Plínio Valério,PSDB,"19,30","±3 p,p,",15/05/2026,"[1], [2]"
F,AM-09404/2026,AtlasIntel,Senador,Amazonas,1,Cenário 1,Marcelo Ramos,PT,"14,20","±3 p,p,",15/05/2026,[2]
F,AM-09404/2026,AtlasIntel,Senador,Amazonas,1,Cenário 1,Wilson Lima,União Brasil,"11,90","±3 p,p,",15/05/2026,[2]
F,BR-03812/2026,AtlasIntel,Presidente,Amazonas,1,Cenário 1,Flávio Bolsonaro,PL,"46,00","±3 p,p,",15/05/2026,"[1], [2]"
F,BR-03812/2026,AtlasIntel,Presidente,Amazonas,1,Cenário 1,Lula,PT,"42,80","±3 p,p,",15/05/2026,"[1], [2]"
F,BR-03812/2026,AtlasIntel,Presidente,Amazonas,1,Cenário 1,Renan Santos,Missão,"4,80","±3 p,p,",15/05/2026,[2]
F,BR-03812/2026,AtlasIntel,Presidente,Amazonas,1,Cenário 1,Romeu Zema,Novo,"2,90","±3 p,p,",15/05/2026,[2]
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 1,Eduardo Braide,PSD,"51,60%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 1,Orleans Brandão,MDB,"23,90%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 1,Felipe Camarão,PT,"14,40%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 1,Lahesio Bonfim,Novo,"8,70%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 2,Eduardo Braide,PSD,"47,50%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Governador,Maranhão,1,Cenário 2,Orleans Brandão,MDB,"24,00%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Senador,Maranhão,1,Cenário 1,Duarte Jr.,Avante,"14,70%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Senador,Maranhão,1,Cenário 1,Eliziane Gama,PT,"14,70%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Senador,Maranhão,1,Cenário 1,Roberto Rocha,Novo,"11,80%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Presidente,Maranhão,1,Cenário 1,Lula,PT,"58,40%","±3 p,p,",15/05/2026,
F,MA-09846/2026,AtlasIntel,Presidente,Maranhão,1,Cenário 1,Flávio Bolsonaro,PL,"29,30%","±3 p,p,",15/05/2026,
F,GO-02070/2026,Paraná Pesquisas,Governador,Goiás,1,Cenário 1,Daniel Vilela,MDB,"41,20%","2,7 p,p,",18/05/2026,
F,GO-02070/2026,Paraná Pesquisas,Senador,Goiás,1,Cenário 1,Gracinha Caiado,União Brasil,"36,90%","2,7 p,p,",18/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Joel Rodrigues,PP,"24,70%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Mainha,Pode,"1,80%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Elizeu Aguiar,Novo,"0,60%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Toni Rodrigues,PL,"0,60%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Francisco Jurity,DC,"0,20%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Governador,Piauí,1,Cenário 1,Gisvaldo Oliveira,PSOL,"0,10%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Marcelo Castro,MDB,"24,10%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Júlio César,PSD,"18,10%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Ciro Nogueira,PP,"11,90%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Tiago Junqueira,PL,"8,20%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Antônio Barros,Novo,"2,30%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Francinaldo Leão,PSOL,"2,10%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Dionísio Piauí,DC,"1,70%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Pedro Laurentino,UP,"1,10%","±3 p,p,",19/05/2026,
F,PI-05475/2026,AtlasIntel,Senador,Piauí,1,Cenário 1,Jorge Lopes,PSDB,"0,90%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Lula,PT,"71,20%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Flávio Bolsonaro,PL,"20,00%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Augusto Cury,Avante,"2,90%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Renan Santos,Missão,"2,30%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Ronaldo Caiado,PSD,"2,20%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Romeu Zema,Novo,"1,40%","±3 p,p,",19/05/2026,
F,BR-03243/2026,AtlasIntel,Presidente,Piauí,1,Cenário 1,Aldo Rebelo,DC,"0,00%","±3 p,p,",19/05/2026,
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Elmano de Freitas,PT,43,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Ciro Gomes,PSDB,40,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Eduardo Girão,Novo,8,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Professor Jarir Pereira,PSOL,2,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Geovani Sampaio,PRD,1,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Zé Batista,PSTU,0,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Branco/Nulo/Nenhum,,3,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Indeciso/não sabe,,3,2,20/05/2026,FALTA INFORMAÇÃO
,CE-03506/2026,RealTime BigData,Governador,Ceará,2,Cenário 1,Elmano de Freitas,PT,46,2,20/05/2026,FALTA INFORMAÇÃO
